PROCEDURE_CAT;PROCEDURE_SCHEM;PROCEDURE_NAME;COLUMN_NAME;COLUMN_TYPE;DATA_TYPE;TYPE_NAME;PRECISION;LENGTH;SCALE;RADIX;NULLABLE;REMARKS
FLC_RU;dbo;nv_plansupplies;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_plansupplies;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_plansupplies;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_region_status_type_quantity;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_region_status_type_quantity;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_sms_stat;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_sms_stat;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_sms_stat;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_sms_stat;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_sms_stat_messages;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_sms_stat_messages;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_sms_stat_messages;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_sms_stat_messages;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_batch;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_batch;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_batch;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_batch;1;@kh;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;nv_stat_batch;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_codes_by_region;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_codes_by_region;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_codes_by_region;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_codes_by_region;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_codes_by_region;1;@adverfisement_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_codes_by_region;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_corr_intro_offers;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_corr_intro_offers;1;@complect_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_corr_intro_offers;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_correspondence;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_correspondence;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_correspondence;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_correspondence;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_correspondence_old;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_correspondence_old;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_correspondence_old;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_correspondence_old;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_correspondence_subj;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_correspondence_subj;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_correspondence_subj;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_correspondence_subj;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_mmm_lots;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_mmm_lots;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_mmm_lots;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_mmm_lots;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_obs_messages;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_obs_messages;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_obs_messages;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_obs_messages;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_observer_regions;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_observer_regions;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_observer_regions;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_observers_noskova;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_observers_noskova;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_observers_noskova;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_observers_noskova;1;@channels_id;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;nv_stat_observers_noskova;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_adv;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_ordered_products_adv;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_adv;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_adv;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_adv;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_adv_n;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_ordered_products_adv_n;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_adv_n;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_adv_n;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_adv_n;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_ordered_products_new;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_new;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_new;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_new;1;@advert;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_new;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_total;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_ordered_products_total;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_total;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_total;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ordered_products_total;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_orders_observers;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_orders_observers;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_orders_observers;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_orders_observers;1;@channels_id;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;nv_stat_orders_observers;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_orders_observers_ch;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_pka_pku;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_pka_pku;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_pka_pku;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_pka_pku;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_pka_pku;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_products_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_products_list;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_products_list;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_ret_shipment;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment_by_reas2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_ret_shipment_by_reas2;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment_by_reas2;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment_by_reas2;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment_by_reason;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_ret_shipment_by_reason;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment_by_reason;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment_by_reason;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment_total;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_ret_shipment_total;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment_total;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_ret_shipment_total;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_sent_goods_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_sent_goods_new;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_sent_goods_new;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_sent_goods_new;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_sent_goods_new;1;@product_code;1;12;varchar;20;20;0;0;2;null
FLC_RU;dbo;nv_stat_sent_goods_new;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_sent_orders;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_sent_orders;1;@begin_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_sent_orders;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_sent_orders;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_telemarketing;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_telemarketing;1;@interview_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_telemarketing;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_telemrktng_mem_ord;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_stat_telemrktng_mem_ord;1;@interview_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_stat_telemrktng_mem_ord;1;@date1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_telemrktng_mem_ord;1;@date2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;nv_stat_telemrktng_mem_ord;1;@channels;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;nv_stat_telemrktng_mem_ord;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_table_stat_proc1;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_trend_stat_ex;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_trend_stat_ex;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;nv_trend_stat_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;nv_trend_stat_new;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;p_utr_cache_move_INSERT;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;p_utr_cache_move_INSERT;1;@sales_register_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;p_utr_cache_move_INSERT;1;@type_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;p_utr_cache_move_INSERT;1;@user_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;p_utr_cache_move_INSERT;1;@value;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;p_utr_cache_move_INSERT;1;@register_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;p_utr_cache_move_INSERT;1;@status;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;p_utr_cache_move_START;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;p_utr_cache_move_START;1;@BD;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;p_utr_cache_move_START;1;@ED;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;p_utr_cache_move_START;1;@SR;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@sales_register_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@print_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@receipt_last_num;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@zrep_last_num;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@zrep_summ_income;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@zrep_summ_outcome;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@zrep_cardsumm_income;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@zrep_cardsumm_outcome;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@zrep_summ_begin;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@zrep_summ_end;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@zrep_summ_serv_in;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@zrep_summ_serv_out;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@for_date;1;91;date;10;4;0;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_INSERT;1;@user_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_START;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;p_utr_m301_zreport_START;1;@BD;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_START;1;@ED;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;p_utr_m301_zreport_START;1;@SR;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_demanded_orders;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_demanded_orders;1;@channels;1;12;varchar;1024;1024;0;0;2;null
FLC_RU;dbo;rep_demanded_orders;1;@date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_demanded_orders;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_interview_sum;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_interview_sum;1;@dfrom;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_interview_sum;1;@dto;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_interview_sum;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_letter_centre;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_letter_centre;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_letter_centre;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_letter_centre_wrapper;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_letter_centre_wrapper;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_letter_centre_wrapper;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_letter_centre_wrapper;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_RR_comparison2;1;@result_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison2;1;@result_id2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison2;1;@delivery_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison2;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_RR_comparison;1;@result_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison;1;@result_id2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison;1;@delivery_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison_wr2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_RR_comparison_wr2;1;@result_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison_wr2;1;@result_id2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison_wr2;1;@delivery_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison_wr2;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison_wr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_RR_comparison_wr;1;@result_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison_wr;1;@result_id2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison_wr;1;@delivery_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_RR_comparison_wr;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_act_tel;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_act_tel;1;@scheme;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_act_tel;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_action_user;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_action_user;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_action_user;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_action_user;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_actual_call;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_actual_call;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_actual_call;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_actual_call;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_adv_code;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_adv_code;1;@advertisement_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_adv_code;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_associated_good2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_associated_good2;1;@dfrom;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_associated_good2;1;@dto;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_associated_good;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_associated_good;1;@dfrom;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_associated_good;1;@dto;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_ex;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_batch_ex_wr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_batch_ex_wr;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_ex_wr;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_ex_wr;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_batch_gr_quantity;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_batch_gr_quantity;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_gr_quantity;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_gr_quantity;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_batch_msc;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_batch_msc;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_msc;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_msc;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_batch_shipments;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_batch_shipments;1;@dt_begin;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_shipments;1;@dt_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_shipments;1;@kh;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_batch_shipments;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_batch_suspend;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_batch_suspend;1;@from_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_suspend;1;@to_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_batch_suspend;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_blocked_ord_dead_prod;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_blocked_ord_dead_prod;1;@dt_begin;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_blocked_ord_dead_prod;1;@dt_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_blocked_ord_dead_prod;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_bonus_demanded_wr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_bonus_demanded_wr;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_bonus_demanded_wr;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_bonus_shop_order;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_bonus_shop_order;1;@dt_begin;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_bonus_shop_order;1;@dt_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_bonus_shop_order;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_brak;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_brak;1;@start_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_brak;1;@end_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_brak;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_brak_goods;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;rep_stat_brak_goods;1;@dfrom;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_brak_goods;1;@dto;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;rep_stat_brak_goods;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;rep_stat_channels;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
